SHOHINCD,SHOHINNM,SHOHINNM,KIKAKU
710210,000040,ステンレス　六角ボルト　　　,M6×40
710210,000020,ステンレス　六角ボルト　　　,M8×20
710210,000025,ステンレス　六角ボルト　　　,M8×25
710210,000030,ステンレス　六角ボルト　　　,M8×30
710210,000035,ステンレス　六角ボルト　　　,M8×35
710210,000040,ステンレス　六角ボルト　　　,M8×40
710210,000045,ステンレス　六角ボルト　　　,M8×45
710210,000050,ステンレス　六角ボルト　　　,M8×50
710210,000055,ステンレス　六角ボルト　　　,M8×55
710210,000060,ステンレス　六角ボルト　　　,M8×60
710210,000075,ステンレス　六角ボルト　　　,M8×75
710210,000030,ステンレス　六角ボルト　　　,M10*30
710210,000035,ステンレス　六角ボルト　　　,M10*35
710210,000040,ステンレス　六角ボルト　　　,M10*40
710210,000045,ステンレス　六角ボルト　　　,M10*45
710210,000050,ステンレス　六角ボルト　　　,M10*50
710210,000060,ステンレス　六角ボルト　　　,M10*60
710210,000065,ステンレス　六角ボルト　　　,M10*65
710210,000040,ステンレス　六角ボルト　　　,M12*40
710210,000045,ステンレス　六角ボルト　　　,M12*45
710210,000050,ステンレス　六角ボルト　　　,M12*50
710210,000055,ステンレス　六角ボルト　　　,M12*55
710210,000060,ステンレス　六角ボルト　　　,M12*60
710210,000070,ステンレス　六角ボルト　　　,M12*70
710210,000075,ステンレス　六角ボルト　　　,M12*75
710210,000060,ステンレス　六角ボルト　　　,M16*60
710210,000070,ステンレス　六角ボルト　　　,M20*70
710210,000090,ステンレス　六角ボルト　　　,M24*90
710211,004020,ステンレス  なべ頭ボルト,M 4×20 (SW)
710211,004025,ステンレス  なべ頭ボルト,M 4×25 (SW)
710211,004030,ステンレス  なべ頭ボルト,M 4×30 (SW)
710211,005012,ステンレス  なべ頭ボルト,M 5×12 (SW)
710211,005015,ステンレス  なべ頭ボルト,M 5×15 (SW)
710211,005020,ステンレス  なべ頭ボルト,M 5×20 (SW)
710211,005025,ステンレス  なべ頭ボルト,M 5×25 (SW)
710211,005030,ステンレス  なべ頭ボルト,M 5×30 (SW)
710211,005035,ステンレス  なべ頭ボルト,M 5×35 (SW)
710211,006025,ステンレス  なべ頭ボルト,M 6×25 (SW)
710211,006030,ステンレス  なべ頭ボルト,M 6×30 (SW)
710211,006035,ステンレス  なべ頭ボルト,M 6×35 (SW)
710211,006040,ステンレス  なべ頭ボルト,M 6×40 (SW)
710211,104252,ステンレス  なべ頭ボルト,M 4×25 (RW.SW)
710212,008300,ステンレス　皿ボルト,M8×30
710212,008350,ステンレス　皿ボルト,M8×35
710212,010350,ステンレス　皿ボルト,M10×35
710212,010400,ステンレス　皿ボルト,M10×40
710213,008040,ステンレス　六角ボルト(HLN),M 8*40 (RW*2.HLN)
710213,010040,ステンレス　六角ボルト(HLN),M10*40 (RW*2.HLN)
710213,010090,ステンレス　六角ボルト(HLN),M10*90 (RW*2.HLN)
710213,010100,ステンレス　六角ボルト(HLN),M10*100 (RW*2.HLN)
710213,016065,ステンレス　六角ボルト(HLN),M16*65 (RW*2.HLN)
710214,000001,ｽﾃﾝﾚｽ 六角セムスボルト,　[ＪＩＳ]　SW/2号　RW/JIS
710214,005183,ｽﾃﾝﾚｽ 六角セムスボルト,M5×18 P=3（SW.RW/JIS）
710214,006153,ｽﾃﾝﾚｽ 六角セムスボルト,M6×15 P=3（SW.RW/JIS）
710214,008203,ｽﾃﾝﾚｽ 六角セムスボルト,M8×20 P=3（SW.RW/JIS）
710214,008303,ｽﾃﾝﾚｽ 六角セムスボルト,M8×30 P=3（SW.RW/JIS）
710214,100000,ｽﾃﾝﾚｽ 六角セムスボルト,　[ＩＳＯ]　SW/2号　RW/ISO
710214,104123,ｽﾃﾝﾚｽ 六角セムスボルト,M4×12 I=3（SW.RW/ISO）
710214,104153,ｽﾃﾝﾚｽ 六角セムスボルト,M4×15 I=3（SW.RW/ISO）
710214,106153,ｽﾃﾝﾚｽ 六角セムスボルト,M6×15 I=3（SW.RW/ISO）
710214,106253,ｽﾃﾝﾚｽ 六角セムスボルト,M6×25 I=3（SW.RW/ISO）
710216,030410,ｽﾃﾝﾚｽ セムスナベ 十字穴付き,M4*10 (SW.RW)
710216,030510,ｽﾃﾝﾚｽ セムスナベ 十字穴付き,M5*10 (SW.RW)
710216,030512,ｽﾃﾝﾚｽ セムスナベ 十字穴付き,M5*12 (SW.RW)
710216,030515,ｽﾃﾝﾚｽ セムスナベ 十字穴付き,M5*15 (SW.RW)
710216,030614,ｽﾃﾝﾚｽ セムスナベ 十字穴付き,M6*14 (SW.RW)
710220,006025,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M6×25A-P41
710220,008025,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M8×25A-P44
710220,008050,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M8×50A-P72
710220,008100,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M8×100A-P124
710220,010025,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M10×25A-P46
710220,012040,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M12×40A-P63
710220,012100,ｽﾃﾝﾚｽ Ｕ字ボルト/一般鋼管用,M12×100A-P129
710221,010032,ｽﾃﾝﾚｽ Ｕ字ボルト,M10×32A-P54/S40
710221,012040,ｽﾃﾝﾚｽ Ｕ字ボルト,M12×40A-P64/S50
710230,086531,ステンレス　Ｖ字ボルト,M8*L-65.P75/S30(SW)
710230,086532,ステンレス　Ｖ字ボルト,M8*L-65.P75/S30(φ25RW.SW.N)
710250,040000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M4】
710250,041502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 4*15(RW.SW付)
710250,050000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M5】
710250,051802,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 5*18(RW.SW付)
710250,052002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 5*20(RW.SW付)
710250,060000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M6】
710250,061000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,※M6*15(φ20RW.SW)値上げしない！！
710250,061502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 6*15(RW.SW付)
710250,061510,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M6*15(φ20RW.SW付)
710250,062000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 6*20(RW.SW)
710250,062502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 6*25(RW.SW付)
710250,080000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M8】
710250,081602,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*16(RW.SW付)
710250,081606,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*16(φ25RW.SW付)
710250,082002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*20(RW.SW付)
710250,082502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*25(RW.SW付)
710250,082506,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*25(φ25RW.SW付)
710250,083002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*30(RW.SW付)
710250,083012,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M 8*30(TW5.SW付)
710250,100000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M10】
710250,102002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M10*20(RW.SW付)
710250,102003,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M10*20(φ30RW.SW付)
710250,102502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M10*25(RW.SW付)
710250,103002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M10*30(RW.SW付)
710250,103502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M10*35(RW.SW付)
710250,120000,ｽﾃﾝﾚｽ 六角ボルト（組込み）,【M12】
710250,122001,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*20(RW付)
710250,122002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*20(RW.SW付)
710250,122502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*25(RW.SW付)
710250,123002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*30(RW.SW付)
710250,124002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*40(RW.SW付)
710250,124502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*45(RW.SW付)
710250,124503,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*45(φ32RW.SW付)
710250,125002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*50(RW.SW付)
710250,125003,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*50(φ32RW.SW付)
710250,125502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*55(RW.SW付)
710250,126002,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*60(RW.SW付)
710250,126502,ｽﾃﾝﾚｽ 六角ボルト（組込み）,SUS-M12*65(RW.SW付)
710271,000316,ｽﾃﾝﾚｽ ﾅﾍﾞﾀｯﾋﾟﾝｸﾞﾋﾞｽ,M3×16
710271,000415,ｽﾃﾝﾚｽ ﾅﾍﾞﾀｯﾋﾟﾝｸﾞﾋﾞｽ,M4×15
710271,000520,ｽﾃﾝﾚｽ ﾅﾍﾞﾀｯﾋﾟﾝｸﾞﾋﾞｽ,M5×20
710272,000519,ｽﾃﾝﾚｽ ﾅﾍﾞﾄﾞﾘﾙﾋﾞｽ,M5×19
710272,000525,ｽﾃﾝﾚｽ ﾅﾍﾞﾄﾞﾘﾙﾋﾞｽ,M5×25
710290,000081,ステンレス　ロックボルト,M 8(SW.N)
710290,000121,ステンレス　ロックボルト,M12(SW.N)
710310,000015,クロメート　六角ボルト　　　,M5×15
710310,000020,クロメート　六角ボルト　　　,M5×20
710310,000025,クロメート　六角ボルト　　　,M5×25
710310,000020,クロメート　六角ボルト　　　,M6×20
710310,000025,クロメート　六角ボルト　　　,M6×25
710310,000030,クロメート　六角ボルト　　　,M6×30
710310,000035,クロメート　六角ボルト　　　,M6×35
710310,000020,クロメート　六角ボルト　　　,M8×20
710310,000025,クロメート　六角ボルト　　　,M8×25
710310,000030,クロメート　六角ボルト　　　,M8×30
710310,000040,クロメート　六角ボルト　　　,M8×40
710310,000045,クロメート　六角ボルト　　　,M8×45
710310,000050,クロメート　六角ボルト　　　,M8×50
710310,000025,クロメート　六角ボルト　　　,M10×25
710310,000030,クロメート　六角ボルト　　　,M10×30
710310,000035,クロメート　六角ボルト　　　,M10×35
710310,000040,クロメート　六角ボルト　　　,M10×40
710310,000045,クロメート　六角ボルト　　　,M10×45
710310,000050,クロメート　六角ボルト　　　,M10×50
710310,000060,クロメート　六角ボルト　　　,M10×60
710310,000035,クロメート　六角ボルト　　　,M12×35
710310,000040,クロメート　六角ボルト　　　,M12×40
710310,000045,クロメート　六角ボルト　　　,M12×45
710310,000050,クロメート　六角ボルト　　　,M12×50
710310,000060,クロメート　六角ボルト　　　,M12×60
710310,000070,クロメート　六角ボルト　　　,M12×70
710310,000035,クロメート　六角ボルト　　　,M16×35
710310,000040,クロメート　六角ボルト　　　,M16×40
710310,000045,クロメート　六角ボルト　　　,M16×45
710310,000050,クロメート　六角ボルト　　　,M16×50
710310,000060,クロメート　六角ボルト　　　,M16×60
710310,000070,クロメート　六角ボルト　　　,M16×70
710310,000080,クロメート　六角ボルト　　　,M16×80
710310,000090,クロメート　六角ボルト　　　,M16×90
710310,000110,クロメート　六角ボルト　　　,M16×110
710310,000130,クロメート　六角ボルト　　　,M16×130
710310,000160,クロメート　六角ボルト　　　,M16×160
710310,000180,クロメート　六角ボルト　　　,M16×180
710310,000220,クロメート　六角ボルト　　　,M16×220
710311,050250,クロメート　ナベビス,M 5*25(SW)
710311,060200,クロメート　ナベビス,M 6*20(SW)
710313,100000,クロメート　セムスビス,【ナベセムス】
710313,100100,クロメート　セムスビス,ﾅﾍﾞ-M*(SW.RW)
710313,100515,クロメート　セムスビス,ﾅﾍﾞ-M 5*15(SW.RW)
710313,100516,クロメート　セムスビス,ﾅﾍﾞ＋字穴付-M 5*15(SW.RW)
710313,100520,クロメート　セムスビス,ﾅﾍﾞ-M 5*20(SW.RW)
710313,200000,クロメート　セムスビス,【六角セムス】
710313,200100,クロメート　セムスビス,六角-M*(SW.RW)
710320,001000,クロメート　Ｕ字ボルト　　　,M*A-P
710330,080500,クロメート　Ｖ字ボルト　　　,M8*L50-P59 (SW)
710340,,クロメート　Ｗ字ボルト　　　,
710350,087545,クロメート　コの字ボルト　　,M8*W75*H45-P84 (SW)
710510,,ユニクロ　六角ボルト,
710515,310250,ユニクロ　六角組込みボルト,Ｍ10×25(P-3/SW.RW-JIS)
710530,103120,ユニクロ　寸切りボルト,W3/8*1200L
710530,103150,ユニクロ　寸切りボルト,Ｗ3/8*1500L
710585,206161,ユニクロ　丸ワッシャー,特寸 Ｍ6*φ16*1t
720110,012600,トンボ・ボルト　　　　　　　,M12×60(SW)
720110,012610,トンボ・ボルト　　　　　　　,XP用　M12×60L(SW)
720110,012800,トンボ・ボルト　　　　　　　,M12×80(SW)
720110,012801,トンボ・ボルト　　　　　　　,M12×80(CN)
720115,112651,コの字形座金ボルト,ﾄﾞﾌﾞM12*65(ｺ座金.RW.SW.N)
720120,000010,フック・ボルト　　　　　　　,M12(SW)
720120,000020,フック・ボルト　　　　　　　,M12(CN)
720220,000100,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,標準品（RW.SW）
720220,000650,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA- 650(M6*50L/RW.SW.N)
720220,000865,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA- 865(M8*65L/RW.SW.N)
720220,001070,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1070(M10*70L/RW.SW.N)
720220,001080,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1080(M10*80L/RW.SW.N)
720220,001120,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1012(M10*120L/RW.SW.N)
720220,001210,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1210(M12*100L/RW.SW.N)
720220,001212,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1212(M12*120L/RW.SW.N)
720220,001216,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1216(M12*160L/RW.SW.N)
720220,001612,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1612(M16*120L/RW.SW.N)
720220,001616,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-1616(M16*160L/RW.SW.N)
720220,002016,ｽﾃﾝﾚｽ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SBA-2016(M20*160L/RW.SW.N)
720221,000001,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,●標準品（ＲＷ.ＳＷ.Ｎ）
720221,000865,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-865D(RW.SW.N)
720221,001070,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1070D(RW.SW.N)
720221,001080,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1080D(RW.SW.N)
720221,001120,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1012D(RW.SW.N)
720221,001210,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1210D(RW.SW.N)
720221,001212,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1212D(RW.SW.N)
720221,001612,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1612D(RW.SW.N)
720221,001616,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1616D(RW.SW.N)
720221,002016,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-2016D(RW.SW.N)
720221,010000,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,●組み換え（ＴＷ５.ＳＷ.Ｎ）
720221,011210,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1210D(TW5.SW.N)
720221,011612,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1612D(TW5.SW.N)
720221,012016,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-2016D(TW5.SW.N)
720221,050000,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,●組み換え（ＲＷ.ＣＮ）
720221,051070,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1070D(RW.CN)
720221,051210,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1210D(RW.CN)
720221,051212,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1212D(RW.CN)
720221,051612,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-1612D(RW.CN)
720221,052016,ﾄﾞﾌﾞ・ﾎﾞﾙﾄ ｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,BA-2016D(RW.CN)
720222,100850,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-850(M8*50L)
720222,100860,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-860(M8*60L)
720222,100870,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-870(M8*70L)
720222,101060,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-1060(M10*60L)
720222,101070,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-1070(M10*70L)
720222,101260,ｽﾃﾝﾚｽ・ｵｰﾙｱﾝｶｰ（ｻﾝｺｰﾃｸﾉ）,SC-1260(M12*60L)
720225,000100,ボルトキャップ,BC-10(M10用)
720225,000130,ボルトキャップ,BC-13(M12用)
720225,000160,ボルトキャップ,BC-16(M16用)
720225,000200,ボルトキャップ,GC-20(M20用)
720225,000220,ボルトキャップ,GC-22(M22用)
720226,000100,ﾎﾞﾙﾄｶﾊﾞｰﾜﾝﾀｯﾁ（丸井産業）,Ｍ10（グレー）
720226,000120,ﾎﾞﾙﾄｶﾊﾞｰﾜﾝﾀｯﾁ（丸井産業）,Ｍ12（グレー）
720226,000160,ﾎﾞﾙﾄｶﾊﾞｰﾜﾝﾀｯﾁ（丸井産業）,Ｍ16（グレー）
720227,001101,ボルト用保護カバー(ﾏｻﾙ工業),BHC10[1]:ｸﾞﾚｰ（M8.M10）
720227,001131,ボルト用保護カバー(ﾏｻﾙ工業),BHC13[1]:ｸﾞﾚｰ（M12.M14）
720227,001161,ボルト用保護カバー(ﾏｻﾙ工業),BHC16[1]:ｸﾞﾚｰ（M16.M18）
720227,001162,ボルト用保護カバー(ﾏｻﾙ工業),BHC16[T]:透明（M16）
720227,001201,ボルト用保護カバー(ﾏｻﾙ工業),BHC20[1]:ｸﾞﾚｰ（M20）
720228,000001,ワンタッチボルトカバー<未来工業>,MBC-0814(G)
720315,110500,ＴＤアンカーボルト,ｸﾛﾒｰﾄ-TD-1050/RW
720315,210500,ＴＤアンカーボルト,ｽﾃﾝﾚｽ-STD-1050/RW
720320,012000,ダイナボルト　　　　　　　　,M12(120)
720320,095075,ダイナボルト　　　　　　　　,M9.5-B(75)
720320,095100,ダイナボルト　　　　　　　　,M9.5-C(100)
720320,095125,ダイナボルト　　　　　　　　,M9.5-A(125)
720325,112060,ホークウェストンアンカー,ﾕﾆｸﾛ M12*60L/黒
720325,112090,ホークウェストンアンカー,ﾕﾆｸﾛ M12*90L/白
720330,000004,カール プラグ,ﾅﾍﾞ-M4*25/RW
720330,000005,カール プラグ,ﾅﾍﾞ-M5*30/RW
720330,000006,カール プラグ,ﾅﾍﾞ-M6*38/RW
720330,000008,カール プラグ,六角-M8*45/RW
720330,200000,カール プラグ,【ｽﾃﾝﾚｽﾎﾞﾙﾄ】
720330,204250,カール プラグ,ｽﾃﾝﾚｽﾅﾍﾞ-M4*25/RW
720330,205300,カール プラグ,ｽﾃﾝﾚｽﾅﾍﾞ-M5*30/RW
720330,206380,カール プラグ,ｽﾃﾝﾚｽﾅﾍﾞ-M6*40/RW
720330,208450,カール プラグ,ｽﾃﾝﾚｽ六角-M8*45/RW
720340,000100,ヒルティ　アンカー　　　　　,注：25/50組ロット販売
720340,310068,ヒルティ　アンカー　　　　　,HSA-R M10*68(SUS316)
720340,310083,ヒルティ　アンカー　　　　　,HSA-R M10*83(SUS316)
720340,310084,ヒルティ　アンカー　　　　　,HSA-R M10*83(SUS316)(CN)
720340,310113,ヒルティ　アンカー　　　　　,HSA-R M10*113(SUS316)
720340,312080,ヒルティ　アンカー　　　　　,HSA-R M12*85(SUS316)
720340,312100,ヒルティ　アンカー　　　　　,HSA-R M12*100(SUS316)
720340,312115,ヒルティ　アンカー　　　　　,HSA-R M12*115(SUS316)
720340,500010,ヒルティ　アンカー　　　　　,SUS316-M10/3種ナット
720350,110100,ＫＦＣ　セーフティアンカー,ｽﾃﾝﾚｽ SKB10100 M10*100L
720350,110101,ＫＦＣ　セーフティアンカー,ｽﾃﾝﾚｽ SKB10100 M10*100L　※小箱30本以上
720350,112125,ＫＦＣ　セーフティアンカー,ｽﾃﾝﾚｽ SKB12125 M12*125L
720350,112126,ＫＦＣ　セーフティアンカー,ｽﾃﾝﾚｽ SKB12125 M12*125L　※大箱100本以上
720350,800100,ＫＦＣ　セーフティアンカー,打ち込み棒 SB-10L
720350,800120,ＫＦＣ　セーフティアンカー,打ち込み棒 SB-12
720410,116500,アンカーボルト（埋込タイプ）,J型/M16*500L（CN)
720510,010000,ＡＲケミカルセッター（旭化成）　　　　,【ＡＰ標準サイズ】
720510,010080,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-８（8.0*70L）
720510,010100,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１０（10.5*90L）
720510,010120,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１２（13*95L）
720510,010160,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１６（17*125L）
720510,010200,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-２０（20*195L）
720510,020000,ＡＲケミカルセッター（旭化成）　　　　,【ＡＰ-Ｓ（ショートサイズ）】
720510,020100,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１０Ｓ（10.5*65L）
720510,020120,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１２Ｓ（13*65L）
720510,020160,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１６Ｓ（17*95L）
720510,020200,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-２０Ｓ（20*140L）
720510,020220,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-２２Ｓ（24*180L）
720510,030000,ＡＲケミカルセッター（旭化成）　　　　,【ＡＰ-L（ロングサイズ）】
720510,030120,ＡＲケミカルセッター（旭化成）　　　　,ＡＰ-１２Ｌ（13*135L）
720510,100000,ＡＲケミカルセッター（旭化成）　　　　,【ＭＵアンカー】
720510,100100,ＡＲケミカルセッター（旭化成）　　　　,ＭＵ-１０
720510,100120,ＡＲケミカルセッター（旭化成）　　　　,ＭＵ-１２（13.0*110L）
720510,100160,ＡＲケミカルセッター（旭化成）　　　　,ＭＵ-１６（16.5*120L）
720520,,セキスイ ジョイナーカプセル,
720610,000010,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,<< SW >>
720610,010093,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M10*90L(φ32RW.SW.N)
720610,010153,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M10*150L(φ32RW.SW.N)
720610,012103,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M12*100L(φ32RW.SW.N)
720610,012113,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M12*110L(φ32RW.SW.N)
720610,012153,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M12*150L(φ32RW.SW.N)
720610,016193,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M16*190L(φ36RW.SW.N)
720610,100000,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,<< CN >>
720610,108103,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M8*100L(φ25RW.CN)
720610,110093,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M10*90L(φ32RW.CN)
720610,110153,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M10*150L(φ32RW.CN)
720610,112103,ﾄﾞﾌﾞ 全ﾈｼﾞｱﾝｶｰﾎﾞﾙﾄ（片面ｶｯﾄ）,M12*100L(φ32RW.CN)
